instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
11103,2012-04-12,2,1,4,19,0,4,1,1,41.0,45.45,31.0,29.849999999999998,50,383,433
11104,2012-04-12,2,1,4,20,0,4,1,1,41.0,43.94,33.0,25.369999999999997,26,254,280
11105,2012-04-12,2,1,4,21,0,4,1,1,41.0,42.42,35.0,13.43,13,174,187
11106,2012-04-12,2,1,4,22,0,4,1,1,41.0,42.42,35.0,19.400000000000002,15,143,158
11107,2012-04-12,2,1,4,23,0,4,1,1,41.0,42.42,35.0,19.400000000000002,8,86,94
11108,2012-04-13,2,1,4,0,0,5,1,1,40.0,40.910000000000004,37.0,25.369999999999997,14,41,55
11109,2012-04-13,2,1,4,1,0,5,1,1,36.0,34.849999999999994,46.0,19.400000000000002,2,28,30
11110,2012-04-13,2,1,4,2,0,5,1,1,34.0,33.33,49.0,19.400000000000002,6,5,11
11111,2012-04-13,2,1,4,3,0,5,1,1,34.0,33.33,61.0,16.42,3,8,11
11112,2012-04-13,2,1,4,4,0,5,1,2,34.0,33.33,53.0,13.43,1,4,5
11113,2012-04-13,2,1,4,5,0,5,1,2,34.0,33.33,53.0,16.42,2,19,21
11114,2012-04-13,2,1,4,6,0,5,1,1,32.0,31.819999999999997,56.99999999999999,16.42,0,84,84
11115,2012-04-13,2,1,4,7,0,5,1,1,34.0,31.819999999999997,61.0,22.39,13,283,296
11116,2012-04-13,2,1,4,8,0,5,1,1,38.0,39.39,46.0,16.42,24,539,563
11117,2012-04-13,2,1,4,9,0,5,1,1,41.0,42.42,41.0,16.42,36,294,330
11118,2012-04-13,2,1,4,10,0,5,1,1,41.0,43.94,38.0,19.400000000000002,59,133,192
11119,2012-04-13,2,1,4,11,0,5,1,1,41.0,45.45,36.0,13.43,75,158,233
11120,2012-04-13,2,1,4,12,0,5,1,1,41.0,48.480000000000004,31.0,0.0,104,218,322
11121,2012-04-13,2,1,4,13,0,5,1,1,41.0,50.0,27.0,28.360000000000003,112,246,358
11122,2012-04-13,2,1,4,14,0,5,1,1,41.0,50.0,27.0,0.0,125,223,348
11123,2012-04-13,2,1,4,15,0,5,1,1,41.0,50.0,28.000000000000004,25.369999999999997,115,237,352
11124,2012-04-13,2,1,4,16,0,5,1,1,41.0,50.0,26.0,25.369999999999997,113,350,463
11125,2012-04-13,2,1,4,17,0,5,1,1,41.0,50.0,24.0,16.42,117,621,738
11126,2012-04-13,2,1,4,18,0,5,1,1,41.0,50.0,26.0,13.43,107,564,671
11127,2012-04-13,2,1,4,19,0,5,1,1,41.0,50.0,24.0,16.42,75,352,427
11128,2012-04-13,2,1,4,20,0,5,1,1,41.0,48.480000000000004,28.999999999999996,13.43,44,242,286
11129,2012-04-13,2,1,4,21,0,5,1,1,41.0,48.480000000000004,36.0,0.0,36,153,189
11130,2012-04-13,2,1,4,22,0,5,1,1,41.0,43.94,62.0,10.45,34,181,215
11131,2012-04-13,2,1,4,23,0,5,1,1,41.0,42.42,62.0,8.959999999999999,35,163,198
11132,2012-04-14,2,1,4,0,0,6,0,1,40.0,40.910000000000004,57.99999999999999,13.43,11,85,96
11133,2012-04-14,2,1,4,1,0,6,0,1,40.0,40.910000000000004,57.99999999999999,13.43,10,60,70
11134,2012-04-14,2,1,4,2,0,6,0,1,38.0,39.39,66.0,13.43,3,53,56
11135,2012-04-14,2,1,4,3,0,6,0,1,36.0,36.36,66.0,8.959999999999999,6,26,32
11136,2012-04-14,2,1,4,4,0,6,0,1,36.0,36.36,71.0,10.45,5,9,14
11137,2012-04-14,2,1,4,5,0,6,0,1,36.0,36.36,66.0,10.45,2,5,7
11138,2012-04-14,2,1,4,6,0,6,0,1,34.0,33.33,76.0,16.42,2,19,21
11139,2012-04-14,2,1,4,7,0,6,0,1,36.0,36.36,71.0,10.45,8,56,64
11140,2012-04-14,2,1,4,8,0,6,0,1,36.0,34.849999999999994,71.0,13.43,24,136,160
11141,2012-04-14,2,1,4,9,0,6,0,1,41.0,42.42,54.0,13.43,59,206,265
11142,2012-04-14,2,1,4,10,0,6,0,1,41.0,45.45,51.0,16.42,139,267,406
11143,2012-04-14,2,1,4,11,0,6,0,1,41.0,50.0,45.0,19.400000000000002,207,357,564
11144,2012-04-14,2,1,4,12,0,6,0,1,41.0,50.0,35.0,25.369999999999997,274,404,678
11145,2012-04-14,2,1,4,13,0,6,0,1,41.0,50.0,33.0,29.849999999999998,308,370,678
11146,2012-04-14,2,1,4,14,0,6,0,2,41.0,50.0,27.0,44.78,288,372,660
11147,2012-04-14,2,1,4,15,0,6,0,2,41.0,50.0,27.0,35.82,311,347,658
11148,2012-04-14,2,1,4,16,0,6,0,2,41.0,50.0,27.0,35.82,253,329,582
11149,2012-04-14,2,1,4,17,0,6,0,2,41.0,50.0,33.0,25.369999999999997,251,309,560
11150,2012-04-14,2,1,4,18,0,6,0,2,41.0,50.0,35.0,22.39,197,284,481
11151,2012-04-14,2,1,4,19,0,6,0,2,41.0,50.0,40.0,16.42,163,296,459
11152,2012-04-14,2,1,4,20,0,6,0,2,41.0,50.0,46.0,13.43,112,209,321
11153,2012-04-14,2,1,4,21,0,6,0,2,41.0,50.0,43.0,13.43,53,167,220
11154,2012-04-14,2,1,4,22,0,6,0,2,41.0,50.0,52.0,16.42,64,148,212
11155,2012-04-14,2,1,4,23,0,6,0,2,41.0,50.0,56.00000000000001,19.400000000000002,45,151,196
11156,2012-04-15,2,1,4,0,0,0,0,2,41.0,50.0,56.00000000000001,19.400000000000002,30,94,124
11157,2012-04-15,2,1,4,1,0,0,0,2,41.0,50.0,56.00000000000001,16.42,17,89,106
11158,2012-04-15,2,1,4,2,0,0,0,2,41.0,50.0,56.00000000000001,10.45,20,54,74
11159,2012-04-15,2,1,4,3,0,0,0,2,41.0,50.0,59.0,13.43,18,27,45
11160,2012-04-15,2,1,4,4,0,0,0,2,41.0,50.0,52.0,0.0,2,10,12
11161,2012-04-15,2,1,4,5,0,0,0,1,41.0,48.480000000000004,68.0,16.42,4,6,10
11162,2012-04-15,2,1,4,6,0,0,0,1,41.0,48.480000000000004,63.0,13.43,5,11,16
11163,2012-04-15,2,1,4,7,0,0,0,1,41.0,48.480000000000004,63.0,10.45,16,30,46
11164,2012-04-15,2,1,4,8,0,0,0,1,41.0,50.0,59.0,0.0,33,64,97
11165,2012-04-15,2,1,4,9,0,0,0,1,41.0,50.0,56.00000000000001,22.39,97,154,251
11166,2012-04-15,2,1,4,10,0,0,0,1,41.0,50.0,53.0,22.39,186,235,421
11167,2012-04-15,2,1,4,11,0,0,0,1,41.0,50.0,46.0,29.849999999999998,227,301,528
11168,2012-04-15,2,1,4,12,0,0,0,1,41.0,50.0,44.0,28.360000000000003,275,360,635
11169,2012-04-15,2,1,4,13,0,0,0,1,41.0,50.0,44.0,28.360000000000003,298,383,681
11170,2012-04-15,2,1,4,14,0,0,0,1,41.0,50.0,39.0,28.360000000000003,282,346,628
11171,2012-04-15,2,1,4,15,0,0,0,1,41.0,50.0,39.0,38.81,266,351,617
11172,2012-04-15,2,1,4,16,0,0,0,1,41.0,50.0,39.0,35.82,286,330,616
11173,2012-04-15,2,1,4,17,0,0,0,1,41.0,50.0,42.0,32.84,262,361,623
11174,2012-04-15,2,1,4,18,0,0,0,1,41.0,50.0,42.0,25.369999999999997,184,295,479
11175,2012-04-15,2,1,4,19,0,0,0,1,41.0,50.0,42.0,25.369999999999997,114,265,379
11176,2012-04-15,2,1,4,20,0,0,0,1,41.0,50.0,50.0,22.39,86,205,291
11177,2012-04-15,2,1,4,21,0,0,0,1,41.0,50.0,56.99999999999999,25.369999999999997,76,153,229
11178,2012-04-15,2,1,4,22,0,0,0,1,41.0,50.0,44.0,35.82,37,97,134
11179,2012-04-15,2,1,4,23,0,0,0,1,41.0,50.0,50.0,38.81,25,65,90
11180,2012-04-16,2,1,4,0,1,1,0,1,41.0,50.0,53.0,32.84,15,26,41
11181,2012-04-16,2,1,4,1,1,1,0,1,41.0,50.0,61.0,35.82,7,21,28
11182,2012-04-16,2,1,4,2,1,1,0,1,41.0,50.0,64.0,25.369999999999997,5,9,14
11183,2012-04-16,2,1,4,3,1,1,0,1,41.0,50.0,68.0,19.400000000000002,3,5,8
11184,2012-04-16,2,1,4,4,1,1,0,1,41.0,50.0,77.0,22.39,0,6,6
11185,2012-04-16,2,1,4,5,1,1,0,1,41.0,50.0,77.0,22.39,4,34,38
11186,2012-04-16,2,1,4,6,1,1,0,1,41.0,50.0,83.0,16.42,10,123,133
11187,2012-04-16,2,1,4,7,1,1,0,1,41.0,50.0,83.0,13.43,20,367,387
11188,2012-04-16,2,1,4,8,1,1,0,2,41.0,50.0,83.0,16.42,48,549,597
11189,2012-04-16,2,1,4,9,1,1,0,1,41.0,50.0,69.0,22.39,59,238,297
11190,2012-04-16,2,1,4,10,1,1,0,1,41.0,50.0,69.0,25.369999999999997,75,149,224
11191,2012-04-16,2,1,4,11,1,1,0,1,41.0,50.0,65.0,25.369999999999997,115,136,251
11192,2012-04-16,2,1,4,12,1,1,0,1,41.0,50.0,56.99999999999999,25.369999999999997,75,196,271
11193,2012-04-16,2,1,4,13,1,1,0,1,41.0,50.0,45.0,29.849999999999998,79,184,263
11194,2012-04-16,2,1,4,14,1,1,0,1,41.0,50.0,45.0,32.84,105,183,288
11195,2012-04-16,2,1,4,15,1,1,0,1,41.0,50.0,33.0,44.78,81,194,275
11196,2012-04-16,2,1,4,16,1,1,0,1,41.0,50.0,33.0,46.27,92,266,358
11197,2012-04-16,2,1,4,17,1,1,0,1,41.0,50.0,33.0,38.81,111,601,712
11198,2012-04-16,2,1,4,18,1,1,0,1,41.0,50.0,31.0,38.81,87,589,676
11199,2012-04-16,2,1,4,19,1,1,0,1,41.0,50.0,35.0,38.81,61,461,522
11200,2012-04-16,2,1,4,20,1,1,0,1,41.0,50.0,37.0,29.849999999999998,48,327,375
11201,2012-04-16,2,1,4,21,1,1,0,1,41.0,50.0,51.0,25.369999999999997,39,232,271
11202,2012-04-16,2,1,4,22,1,1,0,1,41.0,50.0,51.0,25.369999999999997,35,179,214
11203,2012-04-16,2,1,4,23,1,1,0,1,41.0,50.0,45.0,29.849999999999998,24,97,121
11204,2012-04-17,2,1,4,0,0,2,1,1,41.0,50.0,54.0,19.400000000000002,10,33,43
11205,2012-04-17,2,1,4,1,0,2,1,1,41.0,50.0,56.99999999999999,16.42,6,5,11
11206,2012-04-17,2,1,4,2,0,2,1,1,41.0,50.0,83.0,10.45,1,3,4
11207,2012-04-17,2,1,4,3,0,2,1,1,41.0,50.0,83.0,8.959999999999999,0,6,6
11208,2012-04-17,2,1,4,4,0,2,1,1,41.0,50.0,44.0,22.39,3,6,9
11209,2012-04-17,2,1,4,5,0,2,1,1,41.0,50.0,53.0,25.369999999999997,1,29,30
11210,2012-04-17,2,1,4,6,0,2,1,1,41.0,50.0,46.0,25.369999999999997,8,136,144
11211,2012-04-17,2,1,4,7,0,2,1,1,41.0,50.0,43.0,25.369999999999997,18,443,461
11212,2012-04-17,2,1,4,8,0,2,1,1,41.0,50.0,43.0,22.39,42,631,673
11213,2012-04-17,2,1,4,9,0,2,1,1,41.0,50.0,38.0,49.25,71,329,400
11214,2012-04-17,2,1,4,10,0,2,1,1,41.0,50.0,38.0,41.79,52,165,217
11215,2012-04-17,2,1,4,11,0,2,1,1,41.0,50.0,33.0,41.79,65,174,239
11216,2012-04-17,2,1,4,12,0,2,1,1,41.0,50.0,33.0,35.82,65,179,244
11217,2012-04-17,2,1,4,13,0,2,1,1,41.0,50.0,28.999999999999996,25.369999999999997,52,187,239
11218,2012-04-17,2,1,4,14,0,2,1,1,41.0,50.0,27.0,28.360000000000003,59,198,257
11219,2012-04-17,2,1,4,15,0,2,1,1,41.0,50.0,24.0,32.84,91,217,308
11220,2012-04-17,2,1,4,16,0,2,1,1,41.0,50.0,22.0,35.82,50,320,370
11221,2012-04-17,2,1,4,17,0,2,1,1,41.0,50.0,25.0,29.849999999999998,108,673,781
11222,2012-04-17,2,1,4,18,0,2,1,1,41.0,50.0,25.0,28.360000000000003,105,670,775
11223,2012-04-17,2,1,4,19,0,2,1,1,41.0,50.0,26.0,25.369999999999997,73,464,537
11224,2012-04-17,2,1,4,20,0,2,1,1,41.0,50.0,23.0,28.360000000000003,44,358,402
11225,2012-04-17,2,1,4,21,0,2,1,1,41.0,50.0,26.0,29.849999999999998,37,260,297
11226,2012-04-17,2,1,4,22,0,2,1,1,41.0,50.0,30.0,25.369999999999997,18,144,162
11227,2012-04-17,2,1,4,23,0,2,1,1,41.0,50.0,32.0,22.39,10,72,82
11228,2012-04-18,2,1,4,0,0,3,1,1,41.0,50.0,32.0,16.42,3,35,38
11229,2012-04-18,2,1,4,1,0,3,1,1,41.0,50.0,34.0,19.400000000000002,1,13,14
11230,2012-04-18,2,1,4,2,0,3,1,2,41.0,48.480000000000004,42.0,19.400000000000002,1,8,9
11231,2012-04-18,2,1,4,3,0,3,1,2,41.0,48.480000000000004,42.0,22.39,0,6,6
11232,2012-04-18,2,1,4,4,0,3,1,2,41.0,48.480000000000004,42.0,28.360000000000003,0,7,7
11233,2012-04-18,2,1,4,5,0,3,1,2,41.0,48.480000000000004,39.0,28.360000000000003,0,34,34
11234,2012-04-18,2,1,4,6,0,3,1,2,41.0,48.480000000000004,39.0,28.360000000000003,6,128,134
11235,2012-04-18,2,1,4,7,0,3,1,2,41.0,48.480000000000004,39.0,19.400000000000002,10,408,418
11236,2012-04-18,2,1,4,8,0,3,1,3,41.0,48.480000000000004,39.0,19.400000000000002,25,551,576
11237,2012-04-18,2,1,4,9,0,3,1,3,41.0,46.97,44.0,29.849999999999998,20,245,265
11238,2012-04-18,2,1,4,10,0,3,1,3,41.0,46.97,47.0,22.39,31,116,147
11239,2012-04-18,2,1,4,11,0,3,1,3,41.0,45.45,47.0,25.369999999999997,14,105,119
11240,2012-04-18,2,1,4,12,0,3,1,3,41.0,45.45,51.0,10.45,15,95,110
11241,2012-04-18,2,1,4,13,0,3,1,3,41.0,45.45,59.0,0.0,13,51,64
11242,2012-04-18,2,1,4,14,0,3,1,3,41.0,43.94,72.0,10.45,8,43,51
11243,2012-04-18,2,1,4,15,0,3,1,3,41.0,42.42,77.0,19.400000000000002,10,88,98
11244,2012-04-18,2,1,4,16,0,3,1,2,41.0,42.42,77.0,22.39,36,199,235
11245,2012-04-18,2,1,4,17,0,3,1,2,41.0,42.42,77.0,19.400000000000002,46,442,488
11246,2012-04-18,2,1,4,18,0,3,1,2,41.0,42.42,77.0,0.0,27,478,505
11247,2012-04-18,2,1,4,19,0,3,1,2,41.0,42.42,77.0,13.43,26,342,368
11248,2012-04-18,2,1,4,20,0,3,1,2,41.0,42.42,77.0,10.45,8,252,260
11249,2012-04-18,2,1,4,21,0,3,1,2,41.0,42.42,82.0,8.959999999999999,24,165,189
11250,2012-04-18,2,1,4,22,0,3,1,2,41.0,42.42,77.0,8.959999999999999,9,153,162
11251,2012-04-18,2,1,4,23,0,3,1,2,41.0,42.42,77.0,0.0,14,56,70
11252,2012-04-19,2,1,4,0,0,4,1,3,41.0,42.42,77.0,0.0,5,20,25
11253,2012-04-19,2,1,4,1,0,4,1,3,41.0,42.42,77.0,10.45,2,11,13
11254,2012-04-19,2,1,4,2,0,4,1,2,41.0,42.42,77.0,0.0,2,4,6
11255,2012-04-19,2,1,4,3,0,4,1,2,41.0,42.42,77.0,0.0,1,3,4
11256,2012-04-19,2,1,4,4,0,4,1,2,41.0,42.42,71.0,0.0,0,4,4
11257,2012-04-19,2,1,4,5,0,4,1,1,40.0,40.910000000000004,82.0,0.0,0,30,30
11258,2012-04-19,2,1,4,6,0,4,1,2,40.0,40.910000000000004,82.0,10.45,4,116,120
11259,2012-04-19,2,1,4,7,0,4,1,2,40.0,40.910000000000004,82.0,13.43,15,391,406
11260,2012-04-19,2,1,4,8,0,4,1,2,41.0,42.42,82.0,10.45,26,651,677
11261,2012-04-19,2,1,4,9,0,4,1,2,41.0,45.45,72.0,0.0,31,270,301
11262,2012-04-19,2,1,4,10,0,4,1,1,41.0,46.97,63.0,8.959999999999999,46,143,189
11263,2012-04-19,2,1,4,11,0,4,1,1,41.0,50.0,48.0,0.0,46,183,229
11264,2012-04-19,2,1,4,12,0,4,1,1,41.0,50.0,49.0,0.0,51,213,264
11265,2012-04-19,2,1,4,13,0,4,1,1,41.0,50.0,46.0,0.0,52,186,238
11266,2012-04-19,2,1,4,14,0,4,1,1,41.0,50.0,43.0,0.0,54,183,237
11267,2012-04-19,2,1,4,15,0,4,1,1,41.0,50.0,43.0,0.0,66,196,262
11268,2012-04-19,2,1,4,16,0,4,1,1,41.0,50.0,41.0,10.45,63,324,387
11269,2012-04-19,2,1,4,17,0,4,1,1,41.0,50.0,43.0,8.959999999999999,85,663,748
11270,2012-04-19,2,1,4,18,0,4,1,1,41.0,50.0,43.0,8.959999999999999,99,677,776
11271,2012-04-19,2,1,4,19,0,4,1,1,41.0,50.0,46.0,13.43,70,516,586
11272,2012-04-19,2,1,4,20,0,4,1,1,41.0,50.0,49.0,22.39,52,352,404
11273,2012-04-19,2,1,4,21,0,4,1,1,41.0,50.0,55.00000000000001,10.45,27,240,267
11274,2012-04-19,2,1,4,22,0,4,1,1,41.0,50.0,59.0,19.400000000000002,29,219,248
11275,2012-04-19,2,1,4,23,0,4,1,1,41.0,48.480000000000004,63.0,10.45,20,124,144
11276,2012-04-20,2,1,4,0,0,5,1,1,41.0,46.97,67.0,10.45,5,59,64
11277,2012-04-20,2,1,4,1,0,5,1,1,41.0,45.45,82.0,19.400000000000002,3,22,25
11278,2012-04-20,2,1,4,2,0,5,1,1,41.0,43.94,88.0,19.400000000000002,3,18,21
11279,2012-04-20,2,1,4,3,0,5,1,1,41.0,43.94,88.0,10.45,1,9,10
11280,2012-04-20,2,1,4,4,0,5,1,1,41.0,42.42,94.0,10.45,0,3,3
11281,2012-04-20,2,1,4,5,0,5,1,1,41.0,42.42,94.0,0.0,1,24,25
11282,2012-04-20,2,1,4,6,0,5,1,1,41.0,42.42,88.0,0.0,8,105,113
11283,2012-04-20,2,1,4,7,0,5,1,1,41.0,42.42,94.0,0.0,9,350,359
11284,2012-04-20,2,1,4,8,0,5,1,1,41.0,43.94,94.0,0.0,32,668,700
11285,2012-04-20,2,1,4,9,0,5,1,1,41.0,45.45,88.0,8.959999999999999,30,329,359
11286,2012-04-20,2,1,4,10,0,5,1,1,41.0,48.480000000000004,77.0,19.400000000000002,67,170,237
11287,2012-04-20,2,1,4,11,0,5,1,1,41.0,50.0,68.0,16.42,64,190,254
11288,2012-04-20,2,1,4,12,0,5,1,1,41.0,50.0,53.0,19.400000000000002,102,260,362
11289,2012-04-20,2,1,4,13,0,5,1,1,41.0,50.0,43.0,19.400000000000002,105,276,381
11290,2012-04-20,2,1,4,14,0,5,1,1,41.0,50.0,44.0,22.39,156,238,394
11291,2012-04-20,2,1,4,15,0,5,1,1,41.0,50.0,47.0,19.400000000000002,145,262,407
11292,2012-04-20,2,1,4,16,0,5,1,1,41.0,50.0,44.0,19.400000000000002,151,429,580
11293,2012-04-20,2,1,4,17,0,5,1,1,41.0,50.0,47.0,28.360000000000003,122,697,819
11294,2012-04-20,2,1,4,18,0,5,1,1,41.0,50.0,50.0,28.360000000000003,110,558,668
11295,2012-04-20,2,1,4,19,0,5,1,1,41.0,50.0,53.0,19.400000000000002,82,410,492
11296,2012-04-20,2,1,4,20,0,5,1,1,41.0,50.0,56.00000000000001,16.42,52,289,341
11297,2012-04-20,2,1,4,21,0,5,1,1,41.0,50.0,68.0,13.43,35,252,287
11298,2012-04-20,2,1,4,22,0,5,1,1,41.0,50.0,68.0,25.369999999999997,26,176,202
11299,2012-04-20,2,1,4,23,0,5,1,1,41.0,50.0,72.0,13.43,31,156,187
11300,2012-04-21,2,1,4,0,0,6,0,1,41.0,50.0,77.0,22.39,31,111,142
11301,2012-04-21,2,1,4,1,0,6,0,1,41.0,50.0,77.0,22.39,24,64,88
11302,2012-04-21,2,1,4,2,0,6,0,1,41.0,50.0,77.0,13.43,12,69,81
11303,2012-04-21,2,1,4,3,0,6,0,1,41.0,48.480000000000004,82.0,22.39,4,25,29
11304,2012-04-21,2,1,4,4,0,6,0,1,41.0,48.480000000000004,82.0,25.369999999999997,0,9,9
11305,2012-04-21,2,1,4,5,0,6,0,1,41.0,48.480000000000004,82.0,25.369999999999997,0,1,1
11306,2012-04-21,2,1,4,6,0,6,0,1,41.0,48.480000000000004,82.0,22.39,10,21,31
11307,2012-04-21,2,1,4,7,0,6,0,1,41.0,48.480000000000004,82.0,28.360000000000003,21,55,76
11308,2012-04-21,2,1,4,8,0,6,0,1,41.0,50.0,81.0,25.369999999999997,52,149,201
11309,2012-04-21,2,1,4,9,0,6,0,1,41.0,50.0,77.0,16.42,115,216,331
11310,2012-04-21,2,1,4,10,0,6,0,1,41.0,50.0,64.0,28.360000000000003,183,299,482
11311,2012-04-21,2,1,4,11,0,6,0,1,41.0,50.0,61.0,32.84,260,348,608
11312,2012-04-21,2,1,4,12,0,6,0,1,41.0,50.0,56.99999999999999,22.39,262,378,640
11313,2012-04-21,2,1,4,13,0,6,0,1,41.0,50.0,54.0,22.39,291,358,649
11314,2012-04-21,2,1,4,14,0,6,0,1,41.0,50.0,45.0,28.360000000000003,278,331,609
11315,2012-04-21,2,1,4,15,0,6,0,1,41.0,50.0,39.0,25.369999999999997,267,361,628
11316,2012-04-21,2,1,4,16,0,6,0,1,41.0,50.0,42.0,32.84,267,372,639
11317,2012-04-21,2,1,4,17,0,6,0,2,41.0,50.0,30.0,38.81,259,309,568
11318,2012-04-21,2,1,4,18,0,6,0,2,41.0,50.0,47.0,49.25,133,283,416
11319,2012-04-21,2,1,4,19,0,6,0,3,41.0,50.0,73.0,49.25,9,45,54
11320,2012-04-21,2,1,4,20,0,6,0,3,41.0,48.480000000000004,82.0,29.849999999999998,5,34,39
11321,2012-04-21,2,1,4,21,0,6,0,3,41.0,48.480000000000004,82.0,38.81,20,82,102
11322,2012-04-21,2,1,4,22,0,6,0,1,41.0,46.97,82.0,29.849999999999998,20,90,110
11323,2012-04-21,2,1,4,23,0,6,0,2,41.0,45.45,82.0,28.360000000000003,18,73,91
11324,2012-04-22,2,1,4,0,0,0,0,2,41.0,45.45,82.0,19.400000000000002,32,85,117
11325,2012-04-22,2,1,4,1,0,0,0,2,41.0,45.45,82.0,32.84,10,63,73
11326,2012-04-22,2,1,4,2,0,0,0,1,41.0,45.45,72.0,28.360000000000003,7,49,56
11327,2012-04-22,2,1,4,3,0,0,0,2,41.0,43.94,82.0,16.42,7,33,40
11328,2012-04-22,2,1,4,4,0,0,0,2,41.0,43.94,77.0,16.42,0,7,7
11329,2012-04-22,2,1,4,5,0,0,0,2,41.0,43.94,77.0,22.39,0,6,6
11330,2012-04-22,2,1,4,6,0,0,0,2,41.0,43.94,72.0,32.84,6,6,12
11331,2012-04-22,2,1,4,7,0,0,0,3,41.0,42.42,77.0,38.81,2,22,24
11332,2012-04-22,2,1,4,8,0,0,0,3,40.0,40.910000000000004,82.0,25.369999999999997,8,43,51
11333,2012-04-22,2,1,4,9,0,0,0,3,40.0,40.910000000000004,82.0,25.369999999999997,8,71,79
11334,2012-04-22,2,1,4,10,0,0,0,3,38.0,39.39,82.0,32.84,11,57,68
11335,2012-04-22,2,1,4,11,0,0,0,3,38.0,39.39,87.0,29.849999999999998,7,70,77
11336,2012-04-22,2,1,4,12,0,0,0,3,38.0,39.39,87.0,32.84,5,56,61
11337,2012-04-22,2,1,4,13,0,0,0,3,38.0,39.39,82.0,35.82,5,47,52
11338,2012-04-22,2,1,4,14,0,0,0,3,38.0,39.39,87.0,32.84,3,50,53
11339,2012-04-22,2,1,4,15,0,0,0,3,38.0,39.39,87.0,38.81,0,38,38
11340,2012-04-22,2,1,4,16,0,0,0,3,38.0,39.39,87.0,44.78,4,32,36
11341,2012-04-22,2,1,4,17,0,0,0,3,36.0,31.819999999999997,93.0,44.78,2,25,27
11342,2012-04-22,2,1,4,18,0,0,0,3,36.0,31.819999999999997,93.0,44.78,1,38,39
11343,2012-04-22,2,1,4,19,0,0,0,3,36.0,31.819999999999997,87.0,52.239999999999995,1,34,35
11344,2012-04-22,2,1,4,20,0,0,0,3,36.0,33.33,93.0,41.79,1,34,35
11345,2012-04-22,2,1,4,21,0,0,0,3,36.0,33.33,87.0,38.81,0,11,11
11346,2012-04-22,2,1,4,22,0,0,0,3,34.0,28.79,87.0,52.239999999999995,0,13,13
11347,2012-04-22,2,1,4,23,0,0,0,3,36.0,31.819999999999997,81.0,46.27,0,17,17
11348,2012-04-23,2,1,4,0,0,1,1,3,36.0,33.33,81.0,41.79,0,6,6
11349,2012-04-23,2,1,4,1,0,1,1,3,34.0,30.3,87.0,35.82,1,1,2
11350,2012-04-23,2,1,4,2,0,1,1,2,32.0,30.3,87.0,32.84,1,3,4
11351,2012-04-23,2,1,4,3,0,1,1,2,32.0,30.3,81.0,28.360000000000003,0,1,1
11352,2012-04-23,2,1,4,4,0,1,1,3,30.0,28.79,81.0,28.360000000000003,0,3,3
11353,2012-04-23,2,1,4,5,0,1,1,3,30.0,28.79,81.0,28.360000000000003,0,14,14
11354,2012-04-23,2,1,4,6,0,1,1,2,30.0,27.27,81.0,29.849999999999998,2,43,45
11355,2012-04-23,2,1,4,7,0,1,1,3,30.0,28.79,81.0,25.369999999999997,1,206,207
11356,2012-04-23,2,1,4,8,0,1,1,2,30.0,27.27,75.0,32.84,11,471,482
11357,2012-04-23,2,1,4,9,0,1,1,2,30.0,27.27,75.0,38.81,17,255,272
11358,2012-04-23,2,1,4,10,0,1,1,2,32.0,30.3,70.0,32.84,12,88,100
11359,2012-04-23,2,1,4,11,0,1,1,2,32.0,28.79,70.0,35.82,10,91,101
11360,2012-04-23,2,1,4,12,0,1,1,3,34.0,30.3,71.0,35.82,12,117,129
11361,2012-04-23,2,1,4,13,0,1,1,3,34.0,30.3,66.0,38.81,9,98,107
11362,2012-04-23,2,1,4,14,0,1,1,3,36.0,31.819999999999997,62.0,44.78,12,102,114
11363,2012-04-23,2,1,4,15,0,1,1,2,36.0,33.33,62.0,38.81,11,101,112
11364,2012-04-23,2,1,4,16,0,1,1,3,30.0,27.27,81.0,35.82,10,93,103
11365,2012-04-23,2,1,4,17,0,1,1,3,30.0,27.27,82.0,32.84,13,219,232
11366,2012-04-23,2,1,4,18,0,1,1,3,32.0,33.33,81.0,13.43,10,369,379
11367,2012-04-23,2,1,4,19,0,1,1,2,34.0,31.819999999999997,76.0,22.39,11,287,298
11368,2012-04-23,2,1,4,20,0,1,1,2,32.0,31.819999999999997,76.0,16.42,17,186,203
11369,2012-04-23,2,1,4,21,0,1,1,2,32.0,30.3,81.0,22.39,7,145,152
11370,2012-04-23,2,1,4,22,0,1,1,1,32.0,31.819999999999997,76.0,19.400000000000002,18,71,89
11371,2012-04-23,2,1,4,23,0,1,1,1,32.0,31.819999999999997,76.0,16.42,10,49,59
11372,2012-04-24,2,1,4,0,0,2,1,2,32.0,33.33,76.0,13.43,0,13,13
11373,2012-04-24,2,1,4,1,0,2,1,2,32.0,33.33,81.0,13.43,1,6,7
11374,2012-04-24,2,1,4,2,0,2,1,1,32.0,31.819999999999997,81.0,19.400000000000002,0,3,3
11375,2012-04-24,2,1,4,3,0,2,1,1,32.0,30.3,81.0,22.39,0,2,2
11376,2012-04-24,2,1,4,4,0,2,1,1,30.0,28.79,70.0,19.400000000000002,0,3,3
11377,2012-04-24,2,1,4,5,0,2,1,1,30.0,28.79,70.0,19.400000000000002,0,22,22
11378,2012-04-24,2,1,4,6,0,2,1,1,30.0,28.79,70.0,22.39,3,117,120
